Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Antigua and Barbuda,ATG,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Australia,AUS,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.936325795,4.93248613,4.98992613,5.1,5.3,5.2,5.2,5.165444157,5.2,5,,,
Austria,AUT,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,5.379502774,5.305344009,5.254300686,5,5.1,5.2,5.2,5.08408189,5.1,5.3,,,
Azerbaijan,AZE,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.795586783,3.86654425,3.520622844,3.5,3.4,3.3,3.2,3.202455707,3.2,4.4,,,
Burundi,BDI,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.899753221,3.033673184,2.996924327,2.9,2.6,2.7,2.9,2.906469232,2.9,3.3,,,
Belgium,BEL,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.75333441,4.589401371,4.574209175,4.6,4.9,5.1,5.2,5.035027295,5,5.2,,,
Benin,BEN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.74699658,3.411541095,4.151953344,3.7,3.1,3,,3.292307615,3.3,3.5,,,
Burkina Faso,BFA,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.600743083,3.784478625,4.38423725,4,3.8,3.6,3.6,,,,,,
Bangladesh,BGD,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.35260754,2.765404285,3.3597673,3.4,3.2,3.4,3.5,3.200498181,3.2,3.6,,,
Bulgaria,BGR,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.517263021,3.627978863,3.483039114,3.5,3.6,3.9,4.1,3.804278167,3.8,3.9,,,
Bahrain,BHR,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,5.126288509,5.312462107,5.346258349,5.5,5.3,4.9,4.7,4.918173113,4.9,5.2,,,
"Bahamas, The",BHS,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.310977561,3.547831886,3.557965954,3.4,3.9,4.3,,3.333333254,3.3,3.3,,,
Belarus,BLR,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Belize,BLZ,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,3.1,,,,,,,,,
Bermuda,BMU,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Bolivia,BOL,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.791697704,2.801362131,2.718444967,3,3.3,3.7,3.8,3.394410817,3.4,,,,
Brazil,BRA,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.486353907,2.889136467,3.309182366,3.1,3.1,3,2.7,2.935775729,2.9,3,,,
Barbados,BRB,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.7218771,3.863434826,4.267726583,4.6,4.4,4.2,4,,,,,,
Brunei Darussalam,BRN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.484828,4.623338544,4.460621452,4.3,4.5,4.7,,,,4,,,
Bhutan,BTN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,4.3,4.5,4.351741503,4.4,4.5,,,
Botswana,BWA,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.959918748,4.430656495,4.710962663,4.7,4.4,4.2,4.2,4.172958228,4.2,4.4,,,
Central African Republic,CAF,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Canada,CAN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.835913271,4.724813034,4.923949558,4.9,4.8,4.8,4.9,4.975144094,5,5.2,,,
Central Europe and the Baltics,CEB,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.369397964,4.427379129,4.416399001,4.3,4.263636364,4.381818182,4.527272727,4.523212655,4.536363636,4.609090909,,,
Switzerland,CHE,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.998448901,5.10752344,5.14662481,5.1,5,5.1,5.2,5.20602681,5.2,5.4,,,
Channel Islands,CHI,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Chile,CHL,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,5.631838625,5.817221998,5.688757987,5.5,5,4.9,5,4.895123312,4.9,5,,,
China,CHN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.456089745,4.569181824,4.534363095,4.4,4.2,4.2,4.3,4.219262707,4.2,4.6,,,
Cote d'Ivoire,CIV,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.81371,3.319305306,3.778515271,3.9,3.9,3.4,3.3,4.092537118,4.1,,,,
Cameroon,CMR,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.815469823,3.216941848,3.830659143,4,4.2,4,3.6,3.407238092,3.4,3.4,,,
"Congo, Dem. Rep.",COD,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,3.1,,,
"Congo, Rep.",COG,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Colombia,COL,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.481678023,3.797258785,4.100469781,4,3.8,3.7,3.6,3.537894809,3.5,3.8,,,
Comoros,COM,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Cabo Verde,CPV,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,3.08555,3.2,3.4,3.3,3.2,3.528231079,3.5,3.6,,,
Costa Rica,CRI,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.554169699,3.91682119,3.9714544,3.9,4.1,4,3.9,3.80135561,3.8,3.7,,,
Caribbean small states,CSS,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.799646087,3.137954273,3.634327228,3.55,3.58,3.6,3.56,3.416957661,3.433333333,3.65,,,
Cuba,CUB,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Curacao,CUW,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Cayman Islands,CYM,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Cyprus,CYP,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.894145836,5.119736218,5.017986909,4.9,4.7,4.8,4.9,4.587384105,4.6,4.7,,,
Czech Republic,CZE,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.450718275,4.550780786,4.607276034,4.4,4.4,4.5,4.5,4.632841733,4.6,4.9,,,
Germany,DEU,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.991853137,5.093564665,5.133129801,4.7,4.9,4.9,4.7,4.701560705,4.7,5.3,,,
Djibouti,DJI,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Dominica,DMA,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Denmark,DNK,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,5.899539457,5.789522101,5.593059783,5.7,5,4.9,5.2,5.050401365,5.1,5.2,,,
Dominican Republic,DOM,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.854200547,4.45500815,4.655486387,4.4,4.3,4.4,4.4,4.272063172,4.3,4.4,,,
Algeria,DZA,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.603603985,2.741686757,3.158939992,2.8,2.5,2.7,2.8,3.242268339,3.2,3.4,,,
East Asia & Pacific (excluding high income),EAP,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.463622773,3.677671955,3.829375303,3.777777778,3.788888889,3.727272727,3.754545455,3.779355211,3.79,3.866666667,,,
Early-demographic dividend,EAR,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.434837567,3.624162633,3.81707679,3.727272727,3.672727273,3.67173913,3.615217391,3.631061052,3.636363636,3.745238095,,,
East Asia & Pacific,EAS,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.303613762,4.414762224,4.560147126,4.470588235,4.505882353,4.410526316,4.422222222,4.475693302,4.488235294,4.517647059,,,
Europe & Central Asia (excluding high income),ECA,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.270188101,3.483122594,3.60228871,3.576470588,3.623529412,3.71875,3.81875,3.829940501,3.817647059,3.975,,,
Europe & Central Asia,ECS,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.276223783,4.373421681,4.415436287,4.364444444,4.364444444,4.465909091,4.543181818,4.510471157,4.511111111,4.65,,,
Ecuador,ECU,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.375226245,3.105709245,3.501305179,3.5,3.6,3.9,,3.859649181,3.9,3.5,,,
"Egypt, Arab Rep.",EGY,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.536452185,3.966647582,4.46882315,4.1,3.7,3.8,3.8,3.798827694,3.8,3.9,,,
Euro area,EMU,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.823422814,4.904057882,4.909869007,4.8,4.826315789,4.894736842,4.942105263,4.884110516,4.889473684,5.015789474,,,
Eritrea,ERI,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Spain,ESP,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.465481875,4.42042658,4.577462107,4.5,4.6,4.9,4.8,4.563221186,4.6,4.7,,,
Estonia,EST,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,5.374584559,5.464008,5.340006666,5.2,5.2,5.3,5.3,5.269772367,5.3,5.5,,,
Ethiopia,ETH,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.2530286,3.266969385,3.627394432,3.5,3.2,3.1,2.9,3.21839098,3.2,3.6,,,
European Union,EUU,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.722558519,4.779064217,4.793162736,4.7,4.67037037,4.751851852,4.825925926,4.785492039,4.792592593,4.922222222,,,
Fragile and conflict affected situations,FCS,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.956880741,3.192135151,3.52505272,3.433333333,3.4375,3.272222222,3.094117647,3.10066864,3.114285714,3.173333333,,,
Finland,FIN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,5.78772998,5.656884042,5.721923463,6,6.1,6.1,6,5.944533876,5.9,6.3,,,
Fiji,FJI,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
France,FRA,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.720391958,4.764109334,4.94274135,4.9,4.6,4.7,4.7,4.759828196,4.8,4.8,,,
Faroe Islands,FRO,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Gabon,GAB,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,3.6,3.6,3.5,3.531150359,3.5,,,,
United Kingdom,GBR,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.501151305,4.63130113,4.841998105,4.9,5.1,5.2,5.3,5.381359965,5.4,5.5,,,
Georgia,GEO,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.751205022,4.571331558,4.704041296,4.9,5.2,5.3,5.6,5.455618386,5.5,5.4,,,
Ghana,GHA,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.367601,3.443344544,3.775822712,3.6,3.4,3.4,3.4,3.566167822,3.6,3.9,,,
Gibraltar,GIB,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Guinea,GIN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,3.3,3.4,3.3,3.315892045,3.3,5.3,,,
"Gambia, The",GMB,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.58814019,5.101590491,5.381100221,5.2,4.9,4.7,4.6,4.470407832,4.5,4.7,,,
Guinea-Bissau,GNB,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Greece,GRC,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.984518667,4.0508158,4.083597539,4,3.8,3.9,4.2,4.144068554,4.1,4.1,,,
Grenada,GRD,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Greenland,GRL,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Guatemala,GTM,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.34437195,4.246320713,4.214095153,4.2,3.9,3.9,3.7,3.481002967,3.5,3.2,,,
Guam,GUM,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Guyana,GUY,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.394970752,2.798648818,3.340537535,3.5,3.6,3.9,3.7,3.57378668,3.6,,,,
High income,HIC,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.770676415,4.831181336,4.900518792,4.855769231,4.826415094,4.875471698,4.894230769,4.877131766,4.882,4.976470588,,,
"Hong Kong SAR, China",HKG,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,5.943487922,6.1479982,6.469530789,6.2,6.1,6.1,6.1,6.21223414,6.2,6,,,
Honduras,HND,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.950597768,4.02911865,4.155725711,4,3.7,3.5,3.5,3.534914721,3.5,3.3,,,
Heavily indebted poor countries (HIPC),HPC,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.16006489,3.500051796,3.899116277,3.783333333,3.677777778,3.566666667,3.484,3.44786411,3.453846154,3.570833333,,,
Croatia,HRV,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.97500917,3.833090144,4.110470984,4.1,3.9,4.2,4.6,4.555732442,4.6,4.2,,,
Haiti,HTI,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,2.5,2.4,2.3,2.3,2.355934992,2.4,2.5,,,
Hungary,HUN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.294858979,4.261620091,4.316192664,4.5,4.7,4.8,4.8,4.66866319,4.7,5,,,
IBRD only,IBD,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.532151276,3.726131884,3.863247989,3.801754386,3.764912281,3.759322034,3.771929825,3.800769839,3.798214286,3.926415094,,,
IDA & IBRD total,IBT,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.352001032,3.594302268,3.805748671,3.734375,3.693877551,3.657843137,3.635353535,3.654055806,3.655670103,3.765591398,,,
IDA total,IDA,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.071178592,3.38880316,3.716305287,3.635897436,3.595121951,3.518604651,3.45,3.453665906,3.46097561,3.5525,,,
IDA blend,IDB,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.883515196,3.185002638,3.415811665,3.511111111,3.533333333,3.388888889,3.355555556,3.380471827,3.3875,3.5,,,
Indonesia,IDN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.261298483,3.697379707,3.863315928,3.9,4,4,4,3.897253872,3.9,4.2,,,
IDA only,IDX,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.119832065,3.441640333,3.802160607,3.673333333,3.6125,3.552941176,3.475757576,3.471409926,3.478787879,3.565625,,,
Isle of Man,IMN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
India,IND,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.655599787,3.91017992,4.038161429,3.8,3.8,3.8,3.9,4.264724089,4.3,4.6,,,
Not classified,INX,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Ireland,IRL,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,5.029392329,5.123932744,5.166273619,5.2,5.3,5.4,5.5,5.662353541,5.7,5.4,,,
"Iran, Islamic Rep.",IRN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,3.464636,3.5,3.6,3.5,3.3,3.286375917,3.3,3.6,,,
Iraq,IRQ,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Iceland,ISL,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,5.419670961,5.23986745,5.227945196,5.2,5.1,5.3,5.3,5.147266337,5.1,5,,,
Israel,ISR,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.581918722,3.967877785,4.297529313,4.7,4.5,4.4,4.4,4.340129148,4.3,4.7,,,
Italy,ITA,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.875689835,3.992969606,4.18117282,4,4.1,4.1,4,4.014636949,4,4.3,,,
Jamaica,JAM,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.931463768,3.38061889,3.789734167,3.7,3.5,3.4,3.6,3.598039214,3.6,4,,,
Jordan,JOR,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.556098346,4.635760265,4.450536443,4.4,4.5,4.6,4.5,4.469413267,4.5,4.8,,,
Japan,JPN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,4.341152862,4.398150028,4.627120463,4.7,4.8,5,5.1,5.034181333,5,5,,,
Kazakhstan,KAZ,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.034367182,3.266032336,3.524302616,3.5,3.9,4,3.9,4.222222274,4.2,3.9,,,
Kenya,KEN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.147531169,3.27742492,3.345582051,3.3,3.4,3.6,3.6,3.566786053,3.6,4.1,,,
Kyrgyz Republic,KGZ,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.753828173,2.819336636,3.02742885,2.8,3,3.2,3.4,3.534711793,3.5,3.6,,,
Cambodia,KHM,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.835870976,3.324290141,3.451039586,3.7,3.9,3.5,3.1,3.06467625,3.1,2.9,,,
Kiribati,KIR,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,5.031338616,4.550831593,4.532763442,4.4,4.4,4.4,4.4,4.484951854,4.5,4.6,,,
Kuwait,KWT,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.448356936,3.525710611,4.063800029,4.1,3.7,3.7,3.5,3.495546295,3.5,3.6,,,
Latin America & Caribbean (excluding high income),LAC,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.183032049,3.438909726,3.685636528,3.53,3.468421053,3.473684211,3.411111111,3.322598891,3.327777778,3.31875,,,
Lao PDR,LAO,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,4.2,4.1,3.999196844,4,3.8,,,
Lebanon,LBN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,3.508357,3.5,3.4,3.4,3.1,3.044747462,3,3.2,,,
Liberia,LBR,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,4.5,3.9,,3.587500095,3.6,3.6,,,
Libya,LBY,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.287172216,3.45118113,3.517323708,,3.3,2.9,2.6,,,,,,
St. Lucia,LCA,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.401386509,3.636716889,3.862208296,3.719230769,3.668,3.684,3.645833333,3.469762326,3.472727273,3.52,,,
Least developed countries: UN classification,LDC,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,3.09294842,3.47828278,3.867683211,3.708333333,3.634615385,3.506666667,3.414285714,3.459104203,3.469230769,3.588888889,,,
