Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Guatemala,GTM,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,48.3,,,,,,
Guam,GUM,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Guyana,GUY,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
High income,HIC,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Honduras,HND,Gini index (World Bank estimate),SI.POV.GINI,55.5,51.3,53.1,56.2,56.1,52.6,50.4,49.6,51.1,50.5,52.1,,
Heavily indebted poor countries (HIPC),HPC,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Croatia,HRV,Gini index (World Bank estimate),SI.POV.GINI,,32.6,32.4,32.3,32.5,32,32.1,31.1,30.9,30.4,,,
Haiti,HTI,Gini index (World Bank estimate),SI.POV.GINI,,,,,41.1,,,,,,,,
Hungary,HUN,Gini index (World Bank estimate),SI.POV.GINI,27.5,27,29.4,29.2,30.8,31.5,30.9,30.4,30.3,30.6,,,
IBRD only,IBD,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
IDA & IBRD total,IBT,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
IDA total,IDA,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
IDA blend,IDB,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Indonesia,IDN,Gini index (World Bank estimate),SI.POV.GINI,35.2,35.1,36.4,39.7,39.7,40,39.4,39.7,38.6,38.1,37.8,,
IDA only,IDX,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Isle of Man,IMN,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
India,IND,Gini index (World Bank estimate),SI.POV.GINI,,35.4,,35.7,,,,,,,,,
Not classified,INX,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Ireland,IRL,Gini index (World Bank estimate),SI.POV.GINI,30.9,32.7,32.3,32.9,33.2,33.5,31.9,31.8,32.8,,,,
"Iran, Islamic Rep.",IRN,Gini index (World Bank estimate),SI.POV.GINI,,42.1,,,,37.4,38.8,39.5,40,40.8,,,
Iraq,IRQ,Gini index (World Bank estimate),SI.POV.GINI,,,,,29.5,,,,,,,,
Iceland,ISL,Gini index (World Bank estimate),SI.POV.GINI,31.8,28.7,26.2,26.8,26.8,25.4,27.8,26.8,,,,,
Israel,ISR,Gini index (World Bank estimate),SI.POV.GINI,,,42.5,,41.3,,39.8,,39,,,,
Italy,ITA,Gini index (World Bank estimate),SI.POV.GINI,33.8,33.8,34.7,35.1,35.2,34.9,34.7,35.4,35.2,35.9,,,
Jamaica,JAM,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Jordan,JOR,Gini index (World Bank estimate),SI.POV.GINI,32.6,,33.7,,,,,,,,,,
Japan,JPN,Gini index (World Bank estimate),SI.POV.GINI,34.8,,32.1,,,32.9,,,,,,,
Kazakhstan,KAZ,Gini index (World Bank estimate),SI.POV.GINI,28.5,28.2,28,28,28.2,27.1,27,26.8,27.2,27.5,,,
Kenya,KEN,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,40.8,,,,,
Kyrgyz Republic,KGZ,Gini index (World Bank estimate),SI.POV.GINI,31.5,29.9,30.1,27.8,27.4,28.8,26.8,29,26.8,27.3,27.7,,
Cambodia,KHM,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Kiribati,KIR,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
"Korea, Rep.",KOR,Gini index (World Bank estimate),SI.POV.GINI,32.3,,32,,31.6,,,,,,,,
Kuwait,KWT,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Lao PDR,LAO,Gini index (World Bank estimate),SI.POV.GINI,,,,,36.4,,,,,,,,
Lebanon,LBN,Gini index (World Bank estimate),SI.POV.GINI,,,,31.8,,,,,,,,,
Liberia,LBR,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,33.2,,35.3,,,,
Libya,LBY,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
St. Lucia,LCA,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,51.2,,,,
Latin America & Caribbean,LCN,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Low income,LIC,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Liechtenstein,LIE,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Sri Lanka,LKA,Gini index (World Bank estimate),SI.POV.GINI,,36.4,,,39.2,,,,39.8,,,,
Lower middle income,LMC,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Low & middle income,LMY,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Lesotho,LSO,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,44.9,,,
Late-demographic dividend,LTE,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Lithuania,LTU,Gini index (World Bank estimate),SI.POV.GINI,35.7,37.2,33.6,32.5,35.1,35.3,37.7,37.4,38.4,37.3,,,
Luxembourg,LUX,Gini index (World Bank estimate),SI.POV.GINI,32.6,31.2,30.5,32.1,34.3,32,31.2,33.8,33,34.9,,,
Latvia,LVA,Gini index (World Bank estimate),SI.POV.GINI,37.2,36,35,35.8,35.2,35.5,35.1,34.2,34.3,35.6,,,
"Macao SAR, China",MAC,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
St. Martin (French part),MAF,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Morocco,MAR,Gini index (World Bank estimate),SI.POV.GINI,,,,,,39.5,,,,,,,
Monaco,MCO,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Moldova,MDA,Gini index (World Bank estimate),SI.POV.GINI,34.7,32.9,32.1,30.6,29.2,28.5,26.8,27,26.3,25.9,25.7,,
Madagascar,MDG,Gini index (World Bank estimate),SI.POV.GINI,,,42.4,,42.6,,,,,,,,
Maldives,MDV,Gini index (World Bank estimate),SI.POV.GINI,,38.4,,,,,,,31.3,,,,
Middle East & North Africa,MEA,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Mexico,MEX,Gini index (World Bank estimate),SI.POV.GINI,49.9,,47.2,,48.7,,48.7,,46.3,,45.4,,
Marshall Islands,MHL,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Middle income,MIC,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
North Macedonia,MKD,Gini index (World Bank estimate),SI.POV.GINI,,42.8,40.2,39.4,38.1,36.2,35.2,35.6,34.5,34.2,,,
Mali,MLI,Gini index (World Bank estimate),SI.POV.GINI,,33,,,,,,,,,,,
Malta,MLT,Gini index (World Bank estimate),SI.POV.GINI,29,30.2,29,29.1,29.4,28.8,29,29.4,29.1,29.2,,,
Myanmar,MMR,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,38.1,,30.7,,,
Middle East & North Africa (excluding high income),MNA,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Montenegro,MNE,Gini index (World Bank estimate),SI.POV.GINI,,,,,41.2,39,38.8,39,,,,,
Mongolia,MNG,Gini index (World Bank estimate),SI.POV.GINI,,,33.1,33.9,33.8,,32,,32.3,,32.7,,
Northern Mariana Islands,MNP,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Mozambique,MOZ,Gini index (World Bank estimate),SI.POV.GINI,45.6,,,,,,54,,,,,,
Mauritania,MRT,Gini index (World Bank estimate),SI.POV.GINI,35.7,,,,,,32.6,,,,,,
Mauritius,MUS,Gini index (World Bank estimate),SI.POV.GINI,,,,,38.5,,,,,36.8,,,
Malawi,MWI,Gini index (World Bank estimate),SI.POV.GINI,,,45.5,,,,,,44.7,,,,
Malaysia,MYS,Gini index (World Bank estimate),SI.POV.GINI,45.5,,,43.9,,41.3,,41,,,,,
North America,NAC,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Namibia,NAM,Gini index (World Bank estimate),SI.POV.GINI,,61,,,,,,59.1,,,,,
New Caledonia,NCL,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Niger,NER,Gini index (World Bank estimate),SI.POV.GINI,,,,31.5,,,34.3,,,,,,
Nigeria,NGA,Gini index (World Bank estimate),SI.POV.GINI,,43,,,,,,,,,35.1,,
Nicaragua,NIC,Gini index (World Bank estimate),SI.POV.GINI,,43.9,,,,,46.2,,,,,,
Netherlands,NLD,Gini index (World Bank estimate),SI.POV.GINI,29.3,27.9,27.8,27.8,27.6,28.1,28.6,28.2,28.2,28.5,,,
Norway,NOR,Gini index (World Bank estimate),SI.POV.GINI,27,26.2,25.7,25.3,25.7,26.4,26.8,27.5,28.5,27,,,
Nepal,NPL,Gini index (World Bank estimate),SI.POV.GINI,,,32.8,,,,,,,,,,
Nauru,NRU,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
New Zealand,NZL,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
OECD members,OED,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Oman,OMN,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Other small states,OSS,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Pakistan,PAK,Gini index (World Bank estimate),SI.POV.GINI,,,29.8,30.9,,30.7,,33.5,,,,,
Panama,PAN,Gini index (World Bank estimate),SI.POV.GINI,52.7,51.8,51.6,51.3,51.7,51.5,50.5,50.8,50.4,49.9,49.2,,
Peru,PER,Gini index (World Bank estimate),SI.POV.GINI,47.5,47,45.5,44.7,44.4,43.9,43.2,43.4,43.6,43.3,42.8,,
Philippines,PHL,Gini index (World Bank estimate),SI.POV.GINI,,46.3,,,46.5,,,44.4,,,,,
Palau,PLW,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Papua New Guinea,PNG,Gini index (World Bank estimate),SI.POV.GINI,,41.9,,,,,,,,,,,
Poland,POL,Gini index (World Bank estimate),SI.POV.GINI,33.5,33.4,33.2,33.2,33,33.1,32.8,31.8,31.2,29.7,,,
Pre-demographic dividend,PRE,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Puerto Rico,PRI,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
"Korea, Dem. People?s Rep.",PRK,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Portugal,PRT,Gini index (World Bank estimate),SI.POV.GINI,36.6,34.9,35.8,36.3,36,36.2,35.6,35.5,35.2,33.8,,,
Paraguay,PRY,Gini index (World Bank estimate),SI.POV.GINI,50.7,49.1,51,52.3,47.6,47.9,50.7,47.6,47.9,48.8,46.2,,
West Bank and Gaza,PSE,Gini index (World Bank estimate),SI.POV.GINI,,34.5,35.3,34.4,,,,,33.7,,,,
Pacific island small states,PSS,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Post-demographic dividend,PST,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
French Polynesia,PYF,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Qatar,QAT,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Romania,ROU,Gini index (World Bank estimate),SI.POV.GINI,36.4,35.6,35.5,35.9,36.5,36.9,36,35.9,34.4,36,,,
Russian Federation,RUS,Gini index (World Bank estimate),SI.POV.GINI,41.6,39.8,39.5,39.7,40.7,40.9,39.9,37.7,36.8,37.2,37.5,,
Rwanda,RWA,Gini index (World Bank estimate),SI.POV.GINI,,,47.2,,,45.1,,,43.7,,,,
South Asia,SAS,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Saudi Arabia,SAU,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Sudan,SDN,Gini index (World Bank estimate),SI.POV.GINI,,35.4,,,,,34.2,,,,,,
Senegal,SEN,Gini index (World Bank estimate),SI.POV.GINI,,,,40.3,,,,,,,,,
Singapore,SGP,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Solomon Islands,SLB,Gini index (World Bank estimate),SI.POV.GINI,,,,,,37.1,,,,,,,
Sierra Leone,SLE,Gini index (World Bank estimate),SI.POV.GINI,,,,34,,,,,,,35.7,,
El Salvador,SLV,Gini index (World Bank estimate),SI.POV.GINI,46.9,45.8,43.5,42.3,41.8,43.4,41.6,40.6,40,38,38.6,,
San Marino,SMR,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Somalia,SOM,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Serbia,SRB,Gini index (World Bank estimate),SI.POV.GINI,,,,,39.9,39.5,40.5,40.5,38.8,36.2,,,
Sub-Saharan Africa (excluding high income),SSA,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
South Sudan,SSD,Gini index (World Bank estimate),SI.POV.GINI,,46.3,,,,,,,,,,,
Sub-Saharan Africa,SSF,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Small states,SST,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Sao Tome and Principe,STP,Gini index (World Bank estimate),SI.POV.GINI,,,30.8,,,,,,,56.3,,,
Suriname,SUR,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Slovak Republic,SVK,Gini index (World Bank estimate),SI.POV.GINI,26,27.2,27.3,26.5,26.1,28.1,26.1,26.5,25.2,,,,
Slovenia,SVN,Gini index (World Bank estimate),SI.POV.GINI,23.7,24.8,24.9,24.9,25.6,26.2,25.7,25.4,24.8,24.2,,,
Sweden,SWE,Gini index (World Bank estimate),SI.POV.GINI,28.1,27.3,27.7,27.6,27.6,28.8,28.4,29.2,29.6,28.8,,,
Eswatini,SWZ,Gini index (World Bank estimate),SI.POV.GINI,,51.5,,,,,,,54.6,,,,
Sint Maarten (Dutch part),SXM,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Seychelles,SYC,Gini index (World Bank estimate),SI.POV.GINI,,,,,,46.8,,,,,,,
Syrian Arab Republic,SYR,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Chad,TCD,Gini index (World Bank estimate),SI.POV.GINI,,,,43.3,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Togo,TGO,Gini index (World Bank estimate),SI.POV.GINI,,,,46,,,,43.1,,,,,
Thailand,THA,Gini index (World Bank estimate),SI.POV.GINI,40.3,39.6,39.4,37.5,39.3,37.8,37,36,36.9,36.5,36.4,,
Tajikistan,TJK,Gini index (World Bank estimate),SI.POV.GINI,,30.8,,,,,,34,,,,,
Turkmenistan,TKM,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Timor-Leste,TLS,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,28.7,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Tonga,TON,Gini index (World Bank estimate),SI.POV.GINI,,37.5,,,,,,37.6,,,,,
South Asia (IDA & IBRD),TSA,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Tunisia,TUN,Gini index (World Bank estimate),SI.POV.GINI,,,35.8,,,,,32.8,,,,,
Turkey,TUR,Gini index (World Bank estimate),SI.POV.GINI,39,39,38.8,40,40.2,40.2,41.2,42.9,41.9,41.4,41.9,,
Tuvalu,TUV,Gini index (World Bank estimate),SI.POV.GINI,,,39.1,,,,,,,,,,
Tanzania,TZA,Gini index (World Bank estimate),SI.POV.GINI,,,,37.8,,,,,,40.5,,,
Uganda,UGA,Gini index (World Bank estimate),SI.POV.GINI,,44.2,,,41,,,,42.8,,,,
Ukraine,UKR,Gini index (World Bank estimate),SI.POV.GINI,26.6,25.3,24.8,24.6,24.7,24.6,24,25.5,25,26,26.1,,
Upper middle income,UMC,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,
Uruguay,URY,Gini index (World Bank estimate),SI.POV.GINI,45.1,45.5,44.5,42.1,39.9,40.4,40.1,40.1,39.7,39.5,39.7,,
