Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
East Asia & Pacific (excluding high income),EAP,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,43.4,36.41176471,36.08823529,33.03529412,36.9,36,33.67,27.965,24.19,23.83,22.15,21.405,
Early-demographic dividend,EAR,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,60.64259259,52.41666667,50.06111111,47.50555556,44.88035714,42.19508197,39.95737705,37.31639344,34.9852459,35.65901639,35.52131148,28.18196721,
East Asia & Pacific,EAS,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,31.064,26.212,26.212,24,26.94615385,26.22758621,24.63103448,20.36896552,17.74482759,17.49310345,16.32758621,15.76551724,
Europe & Central Asia (excluding high income),ECA,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,11.30588235,9.644444444,11.23333333,10.13333333,8.627777778,7.826315789,6.063157895,5.715789474,5.5,4.805263158,4.236842105,3.731578947,
Europe & Central Asia,ECS,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,7.986956522,7.05106383,7.712765957,6.957446809,6.252083333,5.76122449,4.853061224,4.53877551,4.455102041,4.006122449,3.682,3.312,
Ecuador,ECU,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,35.3,35.1,32.6,28.8,29.9,25.3,24,22,32.4,34,33.3,33,
"Egypt, Arab Rep.",EGY,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,44.9,41.7,30.9,29.5,28.6,26.9,26,23.2,22.6,22.2,42.6,20.3,
Euro area,EMU,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,6.527777778,5.8,5.972222222,5.505263158,5.236842105,4.842105263,4.6,4.252631579,4.052631579,3.768421053,3.642105263,3.210526316,
Eritrea,ERI,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,102.2,76.5,69.2,62.6,52.3,50.5,41.5,38.1,37.6,27,23.7,21.3,
Spain,ESP,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,14.9,15,15.1,4.7,5,5,4.5,4.4,4.3,4.1,4,3.9,
Estonia,EST,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,1.7,1.7,1.9,1.8,1.6,1.5,1.4,1.3,1.2,1.2,1.1,1,
Ethiopia,ETH,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,31.1,268.4,200.4,189.1,141.9,105,93.7,79.1,69.3,57.8,52.7,45.4,
European Union,EUU,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,6.55,5.865384615,5.984615385,5.581481481,5.274074074,5.003703704,4.585185185,4.251851852,4.196296296,3.685185185,3.544444444,3.2,
Fragile and conflict affected situations,FCS,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,160.415625,120.8939394,112.5212121,99.85151515,82.69722222,79.14594595,67.61621622,72.06842105,72.95526316,76.39473684,69.37105263,54.86315789,
Finland,FIN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,1,0.9,1,1,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.7,
Fiji,FJI,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,25.2,25.3,23.8,25.1,24,23.1,22.5,21.3,17.9,16.9,15.9,14.5,
France,FRA,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,1,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.7,0.7,0.7,0.7,
Faroe Islands,FRO,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,137.5,135.7,137.8,139,139.8,141,141.2,141.1,140.4,141.7,141.7,141.4,
Gabon,GAB,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,20.3,17.8,21.9,17.3,14.5,12.5,12.9,15.1,14.3,7.2,6.1,13.3,
United Kingdom,GBR,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,0.8,0.7,0.7,0.7,0.7,0.3,0.3,0.1,0.1,0,0,0,
Georgia,GEO,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,4,3.7,5,4.7,4.1,3.8,3.7,3.4,2.6,2.5,2.2,2.1,
Ghana,GHA,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,30.6,24.8,30,26.4,26.7,23.3,19.2,19.4,19.7,17.5,15.5,12.3,
Gibraltar,GIB,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,
Guinea,GIN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,135.5,139,147.7,118,95.3,83,77.7,74.1,72.8,62.6,38.2,33.8,
"Gambia, The",GMB,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,254.9,215.1,199.6,206.1,158.7,174.3,131.2,141.6,125.2,128.2,120.9,49.5,
Guinea-Bissau,GNB,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,465.7,183.6,183.3,102,86.4,93.1,102.6,118.4,105.6,99.9,91,88.8,
Equatorial Guinea,GNQ,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,99.3,98.4,100.9,99.1,98.2,98.6,99,99.4,102.7,103.4,101.2,59.1,
Greece,GRC,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,22.5,20.2,20.7,20.1,20.5,12.1,2.2,2.3,2.3,1.6,1.6,1.5,
Grenada,GRD,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,30.2,24.6,25.2,25.1,19.1,19.7,18.4,17.3,15.8,15.3,14,14.4,
Greenland,GRL,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,
Guatemala,GTM,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,53.4,47.8,49.1,52.5,48.1,46.4,26,25.1,24.1,22.9,18.1,17.3,
Guam,GUM,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,
Guyana,GUY,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,65,16.9,17,13.3,13.9,12.4,11.5,10.9,10.7,9.8,9.4,9.4,
High income,HIC,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,7.127272727,6.183636364,6.529090909,5.938596491,5.536206897,5.306666667,5.026666667,4.671666667,4.745,4.476666667,4.473770492,4.090163934,
"Hong Kong SAR, China",HKG,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,2,1.8,2,1.9,1.9,0.8,1.4,1.2,0.6,1.1,1.1,0.5,
Honduras,HND,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,50.9,45.6,46.2,45.9,44.8,44.4,43.7,40.4,39.5,39.7,39.1,28.1,
Heavily indebted poor countries (HIPC),HPC,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,153.1157895,128.8763158,120.3973684,106.5921053,88.51578947,75.85263158,65.12368421,64.87179487,59.2025641,58.58974359,51.98974359,44.37435897,
Croatia,HRV,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,10.1,8.1,8.4,8.4,7.1,9.1,3.6,3.4,7.4,7.2,6.6,6.2,
Haiti,HTI,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,266,204,250.9,314.2,286.6,264.8,246.7,235.3,219.3,200.2,200.3,179.7,
Hungary,HUN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,8.4,8,8.2,7.6,8.9,8.8,8.5,7.5,7.1,5.4,4.9,4.5,
IBRD only,IBD,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,28.49016393,24.23770492,25.96065574,23.40491803,21.11129032,19.33529412,17.71323529,16.36470588,17.38382353,19.84705882,19.86764706,15.61764706,
IDA & IBRD total,IBT,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,74.06377953,61.3375,58.39296875,52.13828125,46.24198473,42.18714286,36.88,35.98865248,34.65886525,34.04113475,30.85815603,25.30780142,
IDA total,IDA,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,116.1848485,95.11492537,87.92089552,78.29850746,68.82318841,63.76944444,54.98194444,54.26849315,50.75068493,47.2630137,41.09589041,34.33424658,
IDA blend,IDB,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,85.13076923,60.67692308,44.06923077,38.87692308,30.93076923,31.46,29.54666667,28.07333333,27.20666667,27.41333333,25.82,21.88666667,
Indonesia,IDN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,22,21.2,20,19.4,11,6.1,5.7,
IDA only,IDX,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,123.8018868,103.4055556,98.47777778,87.78888889,77.61964286,72.27192982,61.6754386,61.04310345,56.83965517,52.39655172,45.04655172,37.55344828,
Isle of Man,IMN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,
India,IND,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,41.5,16.4,14.5,14,15,14.4,7.2,
Not classified,INX,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,
Ireland,IRL,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.1,0.1,
"Iran, Islamic Rep.",IRN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,4.6,3.9,4.2,3.9,3.4,3.3,3.2,2.8,1.2,1.4,1.2,1.1,
Iraq,IRQ,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,126.9,64.6,92.5,102.3,70.5,36.7,35.9,37.4,51.9,43.3,38.8,34.2,
Iceland,ISL,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,2.6,3,2.3,3.3,3,2.7,2.4,2.2,2,1.8,1.7,1.9,
Israel,ISR,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,4.4,4.2,4.3,4.4,4,4.1,3.5,3.4,3.3,3.2,2.8,2.7,
Italy,ITA,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,18.5,18,18.7,18.4,16.7,14.7,14.8,14.4,14.3,14.1,14.1,13.8,
Jamaica,JAM,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,7.9,5.3,5.2,7.2,6.7,6.4,4.9,5,4.3,4.8,4.4,4.2,
Jordan,JOR,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,32.9,28.2,25.4,21.7,21.5,20.5,19.7,19,20.6,24.2,23.9,23.3,
Japan,JPN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,7.5,7.5,7.5,7.5,7.5,7.5,7.5,
Kazakhstan,KAZ,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,5.2,4.8,1,0.8,0.7,0.6,0.5,0.5,0.3,0.3,0.3,0.2,
Kenya,KEN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,49.2,52.8,55.2,53.5,47.5,44.5,54.1,43.6,28.2,26.3,24.9,22.4,
Kyrgyz Republic,KGZ,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,7.4,5.2,3.7,3.5,2.8,2.7,2.3,2.1,2.2,2.1,1.9,1.4,
Cambodia,KHM,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,150.6,137.4,127.5,109,77.7,129.8,120.4,59.6,55.7,51.3,47.4,53.4,
Kiribati,KIR,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,63.6,45.7,47.1,46.4,46.6,47.1,44.4,46,36.3,40.2,36.1,34.9,
St. Kitts and Nevis,KNA,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,11.9,11.3,11.3,11.5,9.1,8.7,8.7,7.9,7.2,7.2,7,6.2,
"Korea, Rep.",KOR,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,16.9,14.7,14.7,14.6,14.6,14.6,14.5,14.5,14.6,14.6,14.6,14.6,
Kuwait,KWT,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,1.3,1,1.3,1.2,1.1,1.2,2,2.3,2.8,1.7,2,1.7,
Latin America & Caribbean (excluding high income),LAC,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,54.25454545,45.61818182,48.75909091,49.94090909,46.3,41.39166667,39.3,39.3,40.15,47.8625,48.575,39.22916667,
Lao PDR,LAO,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,17.5,14.5,13.3,10.9,10.1,12.4,10.6,9.9,9.2,7,6.6,4.6,
Lebanon,LBN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,87.8,78.5,75.3,67.3,35.5,35.1,33.6,34.2,40.6,42,40,42.3,
Liberia,LBR,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,100.2,85.6,88.3,68.4,52.7,19.1,17.4,16.8,16.7,15.7,12.6,6.3,
Libya,LBY,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,31.7,19.1,19.9,26.9,31.2,30.3,23,24.6,
St. Lucia,LCA,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,22.6,21.8,23.8,24.4,17.8,18.6,22.9,22.4,21.4,21.5,18.4,17,
Latin America & Caribbean,LCN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,43.13333333,36.48,38.97333333,38.21935484,35.41935484,32.39090909,30.81818182,30.74848485,31.46969697,37.05757576,37.47272727,30.56060606,
Least developed countries: UN classification,LDC,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,145.2238095,122.6285714,117.2142857,102.7714286,89.35,84.7,72.18,69.32391304,64.33695652,58.80434783,49.93043478,40.69565217,
Low income,LIC,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,170.5807692,143.2269231,135.6461538,119.1807692,100.2296296,94.45925926,79.71481481,82.64285714,80.39642857,76.61785714,64.27857143,51.72142857,
Liechtenstein,LIE,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,2.2,2.2,
Sri Lanka,LKA,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,47,41.9,33.9,30.1,26.6,26.1,20.7,18.7,12.2,10.4,9.4,8.7,
Lower middle income,LMC,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,80.52444444,66.55777778,62.35111111,55.54666667,51.63478261,47.906,42.364,36.816,32.072,29.032,27.36,23.476,
Low & middle income,LMY,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,80.43534483,66.42051282,63.51025641,56.85384615,50.36416667,45.64418605,39.97209302,38.98615385,37.24615385,36.58538462,33.16153846,27.13538462,
Lesotho,LSO,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,37.9,27,26,24.9,13,11.4,9.4,9.3,8.1,7.7,7.1,6.1,
Late-demographic dividend,LTE,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,14.41777778,11.61555556,11.35777778,10.28666667,8.72,7.910416667,7.39375,7.089583333,7.23125,7.027083333,6.766666667,6.247916667,
Lithuania,LTU,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,2.7,2.4,2.8,2.8,1.1,0.9,0.2,0.6,0.6,0.6,0.5,0.5,
Luxembourg,LUX,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,6.5,1.8,2.1,1.9,1.9,1.9,2,2,1.7,1.7,1.7,1.6,
Latvia,LVA,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,2.3,2.1,1.5,2.6,2.3,1.9,4.3,1.8,1.7,1.7,1.7,1.5,
"Macao SAR, China",MAC,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,
St. Martin (French part),MAF,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,
Morocco,MAR,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,12,10.8,10.3,10,9.6,9.5,9.2,9.1,7.9,8,3.7,3.6,
Monaco,MCO,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,
