Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Singapore,SGP,Time required to start a business (days),IC.REG.DURS,3.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,1.5,
Solomon Islands,SLB,Time required to start a business (days),IC.REG.DURS,55,55,55,41,7,9,9,9,9,9,9,9,
Sierra Leone,SLE,Time required to start a business (days),IC.REG.DURS,17,12,12,12,12,12,12,10,8,8,8,8,
El Salvador,SLV,Time required to start a business (days),IC.REG.DURS,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,
San Marino,SMR,Time required to start a business (days),IC.REG.DURS,,,,,41,41,36,12.5,12.5,12.5,12.5,11.5,
Somalia,SOM,Time required to start a business (days),IC.REG.DURS,,,,,,,,70,70,70,70,70,
Serbia,SRB,Time required to start a business (days),IC.REG.DURS,23,13,13,13,12,12,11.5,11.5,6.5,5.5,5.5,7,
Sub-Saharan Africa (excluding high income),SSA,Time required to start a business (days),IC.REG.DURS,52.58139535,49.86046512,47.81395349,38.3255814,36.28409091,31.88444444,29.52888889,29.31086957,28.58478261,24.30217391,23.41086957,21.6673913,
South Sudan,SSD,Time required to start a business (days),IC.REG.DURS,,,,,14,14,14,14,14,13,13,13,
Sub-Saharan Africa,SSF,Time required to start a business (days),IC.REG.DURS,51.12222222,48.52222222,46.56666667,37.5,35.56521739,31.34680851,29.09148936,28.89166667,28.19583333,24.07083333,23.20625,21.525,
Small states,SST,Time required to start a business (days),IC.REG.DURS,59.49111111,56.46666667,54.56666667,43.94680851,43.13541667,31.86458333,26.89583333,24.21041667,22.88541667,19.53125,19.3125,17.59375,
Sao Tome and Principe,STP,Time required to start a business (days),IC.REG.DURS,145,145,147,11,8,8,7,7,7,7,7,7,
Suriname,SUR,Time required to start a business (days),IC.REG.DURS,690,690,690,690,690,204,84,84,66,66,66,66,
Slovak Republic,SVK,Time required to start a business (days),IC.REG.DURS,28.5,28.5,28.5,28.5,28.5,33.5,26.5,26.5,26.5,26.5,26.5,21.5,
Slovenia,SVN,Time required to start a business (days),IC.REG.DURS,20.5,6,6,6,6,6,6,6,6,6,8,8,
Sweden,SWE,Time required to start a business (days),IC.REG.DURS,16,16,16,16,16,16,16,7,7,7,7.5,7.5,
Eswatini,SWZ,Time required to start a business (days),IC.REG.DURS,60,60,56,56,56,38,30,30,30,30,30,21.5,
Sint Maarten (Dutch part),SXM,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,
Seychelles,SYC,Time required to start a business (days),IC.REG.DURS,33,33,33,33,33,32,32,32,32,32,32,32,
Syrian Arab Republic,SYR,Time required to start a business (days),IC.REG.DURS,16.5,15.5,13.5,13.5,13.5,13.5,13.5,13.5,15.5,15.5,15.5,15.5,
Turks and Caicos Islands,TCA,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,
Chad,TCD,Time required to start a business (days),IC.REG.DURS,62,62,62,53,60,60,60,60,60,60,58,58,
East Asia & Pacific (IDA & IBRD countries),TEA,Time required to start a business (days),IC.REG.DURS,46.58333333,44.97222222,41.97222222,37.91666667,39.18421053,40.94285714,35.74761905,35.71904762,32.98571429,32.13809524,30.33333333,29.64761905,
Europe & Central Asia (IDA & IBRD countries),TEC,Time required to start a business (days),IC.REG.DURS,27.55,22.9047619,22,20.30952381,19.42857143,17.44090909,16.61363636,14.58181818,14.39090909,13.75454545,14.27727273,13.27727273,
Togo,TGO,Time required to start a business (days),IC.REG.DURS,60,84,84,84,38,19,10,10,6,6,5.5,2.5,
Thailand,THA,Time required to start a business (days),IC.REG.DURS,35,34,34,32,31,31,31,31,29,6,6,6,
Tajikistan,TJK,Time required to start a business (days),IC.REG.DURS,66,42,16,13,13,22,28,11,21,10,10,7,
Turkmenistan,TKM,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Time required to start a business (days),IC.REG.DURS,66.66071429,64.85714286,61.48214286,58.03571429,57.46428571,37.63333333,32.26666667,33.11333333,33.96333333,33.69666667,30.2,29.8,
Timor-Leste,TLS,Time required to start a business (days),IC.REG.DURS,157,157,110,94,94,94,15,14,14,13,13,13,
Middle East & North Africa (IDA & IBRD countries),TMN,Time required to start a business (days),IC.REG.DURS,24.45454545,22.27272727,22.27272727,22.27272727,26.16666667,24.45833333,23.95833333,24.625,24.75,24,23.25,23.33333333,
Tonga,TON,Time required to start a business (days),IC.REG.DURS,25,25,25,16,16,16,16,16,16,16,16,16,
South Asia (IDA & IBRD),TSA,Time required to start a business (days),IC.REG.DURS,28.1,28.5,27.3,24.1,19.3,18.875,17.25,16.5,16.1875,16.1,14.0625,14.5625,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Time required to start a business (days),IC.REG.DURS,51.12222222,48.52222222,46.56666667,37.5,35.56521739,31.34680851,29.09148936,28.89166667,28.19583333,24.07083333,23.20625,21.525,
Trinidad and Tobago,TTO,Time required to start a business (days),IC.REG.DURS,41,41,40,40,40,35.5,11.5,11.5,10.5,10.5,10.5,10.5,
Tunisia,TUN,Time required to start a business (days),IC.REG.DURS,13,13,13,13,13,13,13,13,13,13,9,9,
Turkey,TUR,Time required to start a business (days),IC.REG.DURS,10.5,10.5,10.5,10.5,10.5,10.5,11,11,10,10,7,7,
Tuvalu,TUV,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,
Tanzania,TZA,Time required to start a business (days),IC.REG.DURS,31,31,31,31,29,29,29,29,29,29,27.5,29.5,
Uganda,UGA,Time required to start a business (days),IC.REG.DURS,27,27,26,26,29,28,28,27,26,24,24,24,
Ukraine,UKR,Time required to start a business (days),IC.REG.DURS,28,28,28,25,23,22,22,8,6.5,6.5,6.5,6.5,
Upper middle income,UMC,Time required to start a business (days),IC.REG.DURS,53.23333333,48.63043478,48.30434783,46.43478261,46.06382979,34.85576923,31.79230769,32.15961538,31.80192308,28.25769231,25.46346154,24.82115385,
Uruguay,URY,Time required to start a business (days),IC.REG.DURS,43,64,64,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,
United States,USA,Time required to start a business (days),IC.REG.DURS,,,,,,6.2,5.6,5.6,5.6,5.6,5.6,4.2,
Uzbekistan,UZB,Time required to start a business (days),IC.REG.DURS,14,14,14,13,11,7.5,7.5,5.5,5.5,5,3,3,
St. Vincent and the Grenadines,VCT,Time required to start a business (days),IC.REG.DURS,12,11,10,10,10,10,10,10,10,10,10,10,
"Venezuela, RB",VEN,Time required to start a business (days),IC.REG.DURS,141,141,141,141,144,144,144,186,230,230,230,230,
British Virgin Islands,VGB,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,
Vietnam,VNM,Time required to start a business (days),IC.REG.DURS,37,37,36,36,32,34,34,20,24,22,17,16,
Vanuatu,VUT,Time required to start a business (days),IC.REG.DURS,47,47,47,33,33,35,35,35,18,18,18,18,
World,WLD,Time required to start a business (days),IC.REG.DURS,39.94678363,37.72848837,35.9377907,31.87471264,31.35786517,26.76878307,24.28835979,23.39368421,22.99526316,21.48473684,20.5,19.5973822,
Samoa,WSM,Time required to start a business (days),IC.REG.DURS,35,9,9,9,9,9,9,9,9,9,9,9,
Kosovo,XKX,Time required to start a business (days),IC.REG.DURS,,52,58,58,51,29,10,10,6,5.5,5.5,4.5,
"Yemen, Rep.",YEM,Time required to start a business (days),IC.REG.DURS,13.5,12.5,12.5,12.5,40.5,40.5,40.5,40.5,40.5,40.5,40.5,40.5,
South Africa,ZAF,Time required to start a business (days),IC.REG.DURS,45,45,45,45,45,45,46,46,45,45,40,40,
Zambia,ZMB,Time required to start a business (days),IC.REG.DURS,19,19,19,19,18.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,
Zimbabwe,ZWE,Time required to start a business (days),IC.REG.DURS,94,94,87,87,87,91,91,91,91,61,32,27,
